x	qy	smooth	tpara	cd	zL	xTr	xCpl	frame	tma
0.754	0.0728	69.48	36.3	78	46	745000	1241000	240	10.25
0.756	0.0674	69.51	36.3	78	46	745000	1241000	240	10.25
0.758	0.0742	69.49	36.3	78	46	745000	1241000	240	10.25
0.76	0.0639	69.44	36.3	78	46	745000	1241000	240	10.25
0.762	0.0668	69.38	36.3	78	46	745000	1241000	240	10.25
0.764	0.0713	69.3	36.3	78	46	745000	1241000	240	10.25
0.766	0.07	69.21	36.3	78	46	745000	1241000	240	10.25
0.768	0.0691	69.11	36.3	78	46	745000	1241000	240	10.25
0.77	0.0733	69	36.3	78	46	745000	1241000	240	10.25
0.772	0.0688	68.87	36.3	78	46	745000	1241000	240	10.25
0.774	0.0697	68.73	36.3	78	46	745000	1241000	240	10.25
0.776	0.0661	68.56	36.3	78	46	745000	1241000	240	10.25
0.778	0.0665	68.38	36.3	78	46	745000	1241000	240	10.25
0.78	0.0679	68.2	36.3	78	46	745000	1241000	240	10.25
0.782	0.0711	68.02	36.3	78	46	745000	1241000	240	10.25
0.784	0.0647	67.86	36.3	78	46	745000	1241000	240	10.25
0.786	0.0686	67.72	36.3	78	46	745000	1241000	240	10.25
0.788	0.0685	67.61	36.3	78	46	745000	1241000	240	10.25
0.79	0.0702	67.53	36.3	78	46	745000	1241000	240	10.25
0.792	0.0654	67.49	36.3	78	46	745000	1241000	240	10.25
0.794	0.0657	67.5	36.3	78	46	745000	1241000	240	10.25
0.796	0.0652	67.54	36.3	78	46	745000	1241000	240	10.25
0.798	0.0706	67.6	36.3	78	46	745000	1241000	240	10.25
0.8	0.0687	67.7	36.3	78	46	745000	1241000	240	10.25
0.802	0.0635	67.82	36.3	78	46	745000	1241000	240	10.25
0.804	0.0665	67.98	36.3	78	46	745000	1241000	240	10.25
0.806	0.0696	68.16	36.3	78	46	745000	1241000	240	10.25
0.808	0.0695	68.37	36.3	78	46	745000	1241000	240	10.25
0.81	0.0677	68.61	36.3	78	46	745000	1241000	240	10.25
0.812	0.0686	68.88	36.3	78	46	745000	1241000	240	10.25
0.815	0.0723	69.17	36.3	78	46	745000	1241000	240	10.25
0.817	0.0651	69.48	36.3	78	46	745000	1241000	240	10.25
0.819	0.0729	69.82	36.3	78	46	745000	1241000	240	10.25
0.821	0.0739	70.18	36.3	78	46	745000	1241000	240	10.25
0.823	0.0706	70.54	36.3	78	46	745000	1241000	240	10.25
0.825	0.068	70.91	36.3	78	46	745000	1241000	240	10.25
0.827	0.0702	71.24	36.3	78	46	745000	1241000	240	10.25
0.829	0.0728	71.55	36.3	78	46	745000	1241000	240	10.25
0.831	0.0695	71.83	36.3	78	46	745000	1241000	240	10.25
0.833	0.0727	72.06	36.3	78	46	745000	1241000	240	10.25
0.835	0.0718	72.26	36.3	78	46	745000	1241000	240	10.25
0.837	0.0701	72.42	36.3	78	46	745000	1241000	240	10.25
0.839	0.0717	72.55	36.3	78	46	745000	1241000	240	10.25
0.841	0.0769	72.67	36.3	78	46	745000	1241000	240	10.25
0.843	0.0744	72.77	36.3	78	46	745000	1241000	240	10.25
0.845	0.0738	72.85	36.3	78	46	745000	1241000	240	10.25
0.847	0.0755	72.92	36.3	78	46	745000	1241000	240	10.25
0.849	0.0745	73	36.3	78	46	745000	1241000	240	10.25
0.851	0.0714	73.07	36.3	78	46	745000	1241000	240	10.25
0.853	0.0727	73.14	36.3	78	46	745000	1241000	240	10.25
0.855	0.0752	73.2	36.3	78	46	745000	1241000	240	10.25
0.857	0.0666	73.27	36.3	78	46	745000	1241000	240	10.25
0.859	0.0747	73.32	36.3	78	46	745000	1241000	240	10.25
0.861	0.0743	73.38	36.3	78	46	745000	1241000	240	10.25
0.863	0.0688	73.44	36.3	78	46	745000	1241000	240	10.25
0.865	0.075	73.5	36.3	78	46	745000	1241000	240	10.25
0.867	0.0728	73.56	36.3	78	46	745000	1241000	240	10.25
0.869	0.0747	73.63	36.3	78	46	745000	1241000	240	10.25
0.871	0.0766	73.74	36.3	78	46	745000	1241000	240	10.25
0.873	0.0687	73.88	36.3	78	46	745000	1241000	240	10.25
0.875	0.078	74.05	36.3	78	46	745000	1241000	240	10.25
0.877	0.0748	74.26	36.3	78	46	745000	1241000	240	10.25
0.879	0.0725	74.5	36.3	78	46	745000	1241000	240	10.25
0.881	0.076	74.74	36.3	78	46	745000	1241000	240	10.25
