x	qy	smooth	tpara	cd	zL	xTr	xCpl	frame	tma
0.819	0.0934	93.38	110	64	46	600000	1209000	210	6.91
0.821	0.0908	92.58	110	64	46	600000	1209000	210	6.91
0.823	0.0912	91.79	110	64	46	600000	1209000	210	6.91
0.824	0.0906	91.02	110	64	46	600000	1209000	210	6.91
0.826	0.086	90.26	110	64	46	600000	1209000	210	6.91
0.828	0.0937	89.52	110	64	46	600000	1209000	210	6.91
0.829	0.0912	88.81	110	64	46	600000	1209000	210	6.91
0.831	0.0885	88.14	110	64	46	600000	1209000	210	6.91
0.833	0.0873	87.52	110	64	46	600000	1209000	210	6.91
0.834	0.0859	86.93	110	64	46	600000	1209000	210	6.91
0.836	0.085	86.38	110	64	46	600000	1209000	210	6.91
0.837	0.0852	85.88	110	64	46	600000	1209000	210	6.91
0.839	0.0847	85.43	110	64	46	600000	1209000	210	6.91
0.841	0.0908	85.03	110	64	46	600000	1209000	210	6.91
0.842	0.0794	84.66	110	64	46	600000	1209000	210	6.91
0.844	0.083	84.31	110	64	46	600000	1209000	210	6.91
0.846	0.0869	83.99	110	64	46	600000	1209000	210	6.91
0.847	0.0837	83.7	110	64	46	600000	1209000	210	6.91
0.849	0.0858	83.45	110	64	46	600000	1209000	210	6.91
0.851	0.0811	83.22	110	64	46	600000	1209000	210	6.91
0.852	0.0776	83.01	110	64	46	600000	1209000	210	6.91
0.854	0.0847	82.81	110	64	46	600000	1209000	210	6.91
0.856	0.0823	82.63	110	64	46	600000	1209000	210	6.91
0.857	0.0859	82.46	110	64	46	600000	1209000	210	6.91
0.859	0.0775	82.32	110	64	46	600000	1209000	210	6.91
0.86	0.087	82.2	110	64	46	600000	1209000	210	6.91
0.862	0.0842	82.11	110	64	46	600000	1209000	210	6.91
0.864	0.0803	82.02	110	64	46	600000	1209000	210	6.91
0.865	0.0818	81.93	110	64	46	600000	1209000	210	6.91
0.867	0.0847	81.84	110	64	46	600000	1209000	210	6.91
0.869	0.08	81.74	110	64	46	600000	1209000	210	6.91
0.87	0.0797	81.66	110	64	46	600000	1209000	210	6.91
0.872	0.0835	81.6	110	64	46	600000	1209000	210	6.91
0.874	0.08	81.57	110	64	46	600000	1209000	210	6.91
0.875	0.0834	81.56	110	64	46	600000	1209000	210	6.91
0.877	0.0806	81.56	110	64	46	600000	1209000	210	6.91
0.878	0.0783	81.59	110	64	46	600000	1209000	210	6.91
0.88	0.0837	81.64	110	64	46	600000	1209000	210	6.91
0.882	0.0823	81.7	110	64	46	600000	1209000	210	6.91
0.883	0.0796	81.78	110	64	46	600000	1209000	210	6.91
0.885	0.0814	81.86	110	64	46	600000	1209000	210	6.91
0.887	0.0838	81.95	110	64	46	600000	1209000	210	6.91
0.888	0.0852	82.05	110	64	46	600000	1209000	210	6.91
0.89	0.0784	82.17	110	64	46	600000	1209000	210	6.91
0.892	0.0841	82.28	110	64	46	600000	1209000	210	6.91
0.893	0.0808	82.41	110	64	46	600000	1209000	210	6.91
0.895	0.0782	82.53	110	64	46	600000	1209000	210	6.91
0.897	0.082	82.65	110	64	46	600000	1209000	210	6.91
0.898	0.0875	82.76	110	64	46	600000	1209000	210	6.91
0.9	0.0878	82.87	110	64	46	600000	1209000	210	6.91
0.901	0.0808	82.96	110	64	46	600000	1209000	210	6.91
0.903	0.0893	83.05	110	64	46	600000	1209000	210	6.91
0.905	0.079	83.14	110	64	46	600000	1209000	210	6.91
0.906	0.0805	83.24	110	64	46	600000	1209000	210	6.91
0.908	0.0824	83.32	110	64	46	600000	1209000	210	6.91
0.91	0.0807	83.4	110	64	46	600000	1209000	210	6.91
0.911	0.0876	83.44	110	64	46	600000	1209000	210	6.91
0.913	0.0821	83.47	110	64	46	600000	1209000	210	6.91
0.915	0.0789	83.48	110	64	46	600000	1209000	210	6.91
0.916	0.0862	83.48	110	64	46	600000	1209000	210	6.91
0.918	0.0801	83.46	110	64	46	600000	1209000	210	6.91
0.92	0.0903	83.44	110	64	46	600000	1209000	210	6.91
0.921	0.0855	83.42	110	64	46	600000	1209000	210	6.91
0.923	0.0831	83.4	110	64	46	600000	1209000	210	6.91
0.924	0.0807	83.4	110	64	46	600000	1209000	210	6.91
0.926	0.0805	83.4	110	64	46	600000	1209000	210	6.91
0.928	0.0879	83.41	110	64	46	600000	1209000	210	6.91
0.929	0.0812	83.41	110	64	46	600000	1209000	210	6.91
0.931	0.083	83.39	110	64	46	600000	1209000	210	6.91
0.933	0.086	83.34	110	64	46	600000	1209000	210	6.91
0.934	0.0834	83.27	110	64	46	600000	1209000	210	6.91
0.936	0.0862	83.17	110	64	46	600000	1209000	210	6.91
0.938	0.0787	83.05	110	64	46	600000	1209000	210	6.91
0.939	0.0794	82.93	110	64	46	600000	1209000	210	6.91
0.941	0.082	82.81	110	64	46	600000	1209000	210	6.91
0.943	0.08	82.71	110	64	46	600000	1209000	210	6.91
0.944	0.0902	82.63	110	64	46	600000	1209000	210	6.91
0.946	0.0838	82.58	110	64	46	600000	1209000	210	6.91
0.947	0.0859	82.55	110	64	46	600000	1209000	210	6.91
0.949	0.0779	82.54	110	64	46	600000	1209000	210	6.91
0.951	0.081	82.55	110	64	46	600000	1209000	210	6.91
0.952	0.0875	82.56	110	64	46	600000	1209000	210	6.91
0.954	0.0819	82.58	110	64	46	600000	1209000	210	6.91
0.956	0.0792	82.62	110	64	46	600000	1209000	210	6.91
0.957	0.0812	82.68	110	64	46	600000	1209000	210	6.91
0.959	0.0785	82.76	110	64	46	600000	1209000	210	6.91
0.961	0.0805	82.87	110	64	46	600000	1209000	210	6.91
0.962	0.091	83.02	110	64	46	600000	1209000	210	6.91
0.964	0.0791	83.22	110	64	46	600000	1209000	210	6.91
0.966	0.0905	83.44	110	64	46	600000	1209000	210	6.91
0.967	0.0852	83.69	110	64	46	600000	1209000	210	6.91
0.969	0.0779	83.96	110	64	46	600000	1209000	210	6.91
0.97	0.0858	84.26	110	64	46	600000	1209000	210	6.91
0.972	0.0841	84.57	110	64	46	600000	1209000	210	6.91
0.974	0.0853	84.89	110	64	46	600000	1209000	210	6.91
0.975	0.0833	85.23	110	64	46	600000	1209000	210	6.91
0.977	0.0857	85.58	110	64	46	600000	1209000	210	6.91
0.979	0.0857	85.95	110	64	46	600000	1209000	210	6.91
0.98	0.0806	86.32	110	64	46	600000	1209000	210	6.91
0.982	0.0933	86.69	110	64	46	600000	1209000	210	6.91
0.984	0.0854	87.06	110	64	46	600000	1209000	210	6.91
0.985	0.0914	87.46	110	64	46	600000	1209000	210	6.91
0.987	0.093	87.87	110	64	46	600000	1209000	210	6.91
0.989	0.0804	88.31	110	64	46	600000	1209000	210	6.91
0.99	0.089	88.75	110	64	46	600000	1209000	210	6.91
0.992	0.0916	89.2	110	64	46	600000	1209000	210	6.91
0.993	0.0944	89.67	110	64	46	600000	1209000	210	6.91
0.995	0.0835	90.13	110	64	46	600000	1209000	210	6.91
0.997	0.0858	90.58	110	64	46	600000	1209000	210	6.91
0.998	0.0913	91.01	110	64	46	600000	1209000	210	6.91
1	0.0974	91.42	110	64	46	600000	1209000	210	6.91
