x	qy	smooth	tpara	cd	zL	xTr	xCpl	frame	tma
0.702	0.0648	67.81	72.6	77	62	730000	1314000	270	10.21
0.704	0.0694	67.87	72.6	77	62	730000	1314000	270	10.21
0.705	0.068	67.95	72.6	77	62	730000	1314000	270	10.21
0.707	0.067	68.06	72.6	77	62	730000	1314000	270	10.21
0.709	0.0673	68.21	72.6	77	62	730000	1314000	270	10.21
0.711	0.0687	68.37	72.6	77	62	730000	1314000	270	10.21
0.712	0.0731	68.56	72.6	77	62	730000	1314000	270	10.21
0.714	0.0655	68.74	72.6	77	62	730000	1314000	270	10.21
0.716	0.0639	68.9	72.6	77	62	730000	1314000	270	10.21
0.717	0.0743	69.05	72.6	77	62	730000	1314000	270	10.21
0.719	0.0702	69.18	72.6	77	62	730000	1314000	270	10.21
0.721	0.0666	69.29	72.6	77	62	730000	1314000	270	10.21
0.723	0.0712	69.39	72.6	77	62	730000	1314000	270	10.21
0.724	0.0667	69.48	72.6	77	62	730000	1314000	270	10.21
0.726	0.0718	69.53	72.6	77	62	730000	1314000	270	10.21
0.728	0.0715	69.57	72.6	77	62	730000	1314000	270	10.21
0.729	0.0667	69.59	72.6	77	62	730000	1314000	270	10.21
0.731	0.0677	69.58	72.6	77	62	730000	1314000	270	10.21
0.733	0.0668	69.55	72.6	77	62	730000	1314000	270	10.21
0.735	0.0777	69.49	72.6	77	62	730000	1314000	270	10.21
0.736	0.0701	69.42	72.6	77	62	730000	1314000	270	10.21
0.738	0.0706	69.34	72.6	77	62	730000	1314000	270	10.21
0.74	0.068	69.25	72.6	77	62	730000	1314000	270	10.21
0.741	0.0683	69.16	72.6	77	62	730000	1314000	270	10.21
0.743	0.0692	69.05	72.6	77	62	730000	1314000	270	10.21
0.745	0.0669	68.91	72.6	77	62	730000	1314000	270	10.21
0.747	0.0681	68.75	72.6	77	62	730000	1314000	270	10.21
0.748	0.068	68.56	72.6	77	62	730000	1314000	270	10.21
0.75	0.0706	68.35	72.6	77	62	730000	1314000	270	10.21
0.752	0.0658	68.14	72.6	77	62	730000	1314000	270	10.21
0.753	0.0693	67.93	72.6	77	62	730000	1314000	270	10.21
0.755	0.0641	67.71	72.6	77	62	730000	1314000	270	10.21
0.757	0.0686	67.49	72.6	77	62	730000	1314000	270	10.21
0.759	0.0691	67.29	72.6	77	62	730000	1314000	270	10.21
0.76	0.0694	67.11	72.6	77	62	730000	1314000	270	10.21
0.762	0.0672	66.94	72.6	77	62	730000	1314000	270	10.21
0.764	0.0658	66.81	72.6	77	62	730000	1314000	270	10.21
0.765	0.0679	66.71	72.6	77	62	730000	1314000	270	10.21
0.767	0.07	66.64	72.6	77	62	730000	1314000	270	10.21
0.769	0.0639	66.62	72.6	77	62	730000	1314000	270	10.21
0.771	0.0685	66.62	72.6	77	62	730000	1314000	270	10.21
0.772	0.0597	66.64	72.6	77	62	730000	1314000	270	10.21
0.774	0.0669	66.67	72.6	77	62	730000	1314000	270	10.21
